image_2,image_1,rt,correct,type,VerbalScored,high_low_verbal,worker_id,trial_no_ptcp
pear,chair,1185.6,1,non-ortho,1.67,low_verbal,UhCBWnbb,22
pear,chair,901,1,non-ortho,2.17,low_verbal,vhsbIoXa,20
pear,chair,1901,1,non-ortho,2.83,low_verbal,VxHNyXXR,46
pear,chair,665.5999999,1,non-ortho,2.67,low_verbal,wDmKNbjb,16
pear,chair,1407.1,1,non-ortho,4.666666667,high_verbal,WewWn58j,31
pear,chair,3053.9,1,non-ortho,3,low_verbal,xa4C6HC1,36
pear,chair,2076.5,0,non-ortho,1.75,low_verbal,Xa9ISMwC,26
pear,chair,1947.4,1,non-ortho,2.58,low_verbal,xMXJBD7Y,1
pear,chair,2345,1,non-ortho,4.833333333,high_verbal,xnNpmgQR,49
pear,chair,1170,1,non-ortho,4.75,high_verbal,XTcCmXvP,29
pear,chair,1105.5,1,non-ortho,4.75,high_verbal,XWkUpOyp,14
pear,chair,1721.1,1,non-ortho,4.83,high_verbal,XxuTNyUr,1
pear,chair,2024,1,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,48
pear,chair,988.9,1,non-ortho,4.583333333,high_verbal,ycrZF9Ui,42
pear,chair,825.5,1,non-ortho,4.833333333,high_verbal,yduNAfJN,29
pear,chair,1606.9,1,non-ortho,4.92,high_verbal,yI870PhA,9
pear,chair,1665.4,1,non-ortho,4.92,high_verbal,zfMwhrdi,2
pear,chair,1110.8,1,non-ortho,2.17,low_verbal,zzU1ectZ,39
plane,fly,2847.9,1,NR,2.25,low_verbal,05Wo9IGy,23
plane,fly,1914.7,1,NR,1.75,low_verbal,0CxunTLR,30
plane,fly,929.9000001,1,NR,2.42,low_verbal,0EwA9ugv,36
plane,fly,2401.2,1,NR,2.58,low_verbal,0X9nY8Ym,30
plane,fly,2025,1,NR,2.833333333,low_verbal,1hM1LUCj,44
plane,fly,2296.6,1,NR,4.166667,high_verbal,26Z3U4Qu,18
plane,fly,3699.6,1,NR,3.083333333,low_verbal,2dXRa5Zq,37
plane,fly,1836.3,1,NR,4.67,high_verbal,2Ie4vXKm,45
plane,fly,1699,0,NR,1.83,low_verbal,3DHBLnqj,50
plane,fly,2509.3,1,NR,4.92,high_verbal,3HwZ3aSO,10
plane,fly,2591,1,NR,4.83,high_verbal,4ELANfYv,37
plane,fly,2639.1,1,NR,4.833333333,high_verbal,4FubSY7J,40
plane,fly,2189.9,1,NR,3.083333333,low_verbal,4KFmznfv,33
plane,fly,3097,1,NR,1.33,low_verbal,5WF1GwNy,7
plane,fly,1200.2,1,NR,4.5,high_verbal,79p4hVcb,49
plane,fly,2708.1,1,NR,4.666666667,high_verbal,7eDZS0g9,2
plane,fly,2193.4,1,NR,2.92,low_verbal,7rrmnKSW,49
plane,fly,1762.8,1,NR,2.17,low_verbal,7rvMjiCW,34
plane,fly,2483.4,1,NR,2.833333333,low_verbal,8Mnv01S8,38
plane,fly,4950.1,1,NR,2.75,low_verbal,8yyEgSuX,45
plane,fly,2687.9,1,NR,5,high_verbal,AvRdAeDp,15
plane,fly,1650.1,1,NR,2.25,low_verbal,AZihdj82,15
plane,fly,2940.1,1,NR,4.75,high_verbal,BfCux7Qy,39
plane,fly,2165.8,1,NR,4.67,high_verbal,bj3SfFHq,29
plane,fly,1393.4,1,NR,4.166667,high_verbal,c8Txd3Z5,32
plane,fly,1605,0,NR,1,low_verbal,CPt18YMj,5
plane,fly,2673,0,NR,2.916666667,low_verbal,Ds5BnIYz,33
plane,fly,3365.7,1,NR,4.75,high_verbal,DuDDHkI9,10
plane,fly,1858.2,0,NR,4.333333,high_verbal,duTSHxzu,3
plane,fly,2705.8,1,NR,3.25,low_verbal,e3BB2RMg,23
plane,fly,1480,1,NR,3.17,low_verbal,Ezm1v61p,29
plane,fly,2105,1,NR,3,low_verbal,fbKqS6qy,30
plane,fly,1617.7,1,NR,1.42,low_verbal,fX6rWWkd,51
plane,fly,1692.3,1,NR,2.58,low_verbal,GJMX4RUC,29
plane,fly,2383,0,NR,3,low_verbal,gmTxt8dp,35
plane,fly,3061.8,1,NR,4.67,high_verbal,gY67hxD2,11
plane,fly,2069.3,1,NR,2.833333333,low_verbal,hRiDYGB2,20
plane,fly,1449.6,1,NR,4.58,high_verbal,hsk1bUWA,25
plane,fly,4322.3,1,NR,4.75,high_verbal,IbadRTNw,32
plane,fly,1633.8,1,NR,4.92,high_verbal,IGrNgFbi,30
plane,fly,3080.1,1,NR,4.583333333,high_verbal,IMlP20yi,36
plane,fly,2176.5,1,NR,1.92,low_verbal,JeMnPabT,6
plane,fly,2043,1,NR,5,high_verbal,Ki4GHif7,37
plane,fly,1191,0,NR,4.5,high_verbal,KPfJRNRo,23
plane,fly,1454.8,1,NR,2.58,low_verbal,lAeE5wTL,48
plane,fly,1559.4,1,NR,4.67,high_verbal,lcQfoynH,41
plane,fly,2467.7,1,NR,4.666667,high_verbal,LpHjkqKd,14
plane,fly,4075.5,1,NR,1.08,low_verbal,LyXqRZhM,18
plane,fly,2868,1,NR,5,high_verbal,m6nAacjH,18
plane,fly,1876,1,NR,4.75,high_verbal,mHkNNA58,50
plane,fly,1823,1,NR,2.666666667,low_verbal,mqvAJ91n,35
plane,fly,2469.7,1,NR,1.75,low_verbal,mZqk099M,20
plane,fly,2747,1,NR,4.666667,high_verbal,NCar5SZo,25
plane,fly,2409.1,0,NR,4.75,high_verbal,NRFUWLZO,29
plane,fly,1829.7,1,NR,3.083333333,low_verbal,NS1YHcvi,47
plane,fly,2307.4,1,NR,2.5,low_verbal,OE580Gi8,52
plane,fly,2377.1,1,NR,4.67,high_verbal,OHHIBcMJ,29
plane,fly,1287,1,NR,2.916666667,low_verbal,OwZfp5qv,27
plane,fly,2687,1,NR,2.916666667,low_verbal,ozMU0TCL,42
plane,fly,3269.4,1,NR,4.916666667,high_verbal,Po8DLpvd,37
plane,fly,2053.3,1,NR,4.333333,high_verbal,Ps3HVmAH,29
plane,fly,2624.4,1,NR,1.5,low_verbal,pylKRwzb,41
plane,fly,2265.4,1,NR,5,high_verbal,qFEgGDhX,7
plane,fly,3091.9,1,NR,3,low_verbal,qkCSFiGm,27
plane,fly,1307.9,1,NR,4.166667,high_verbal,qPOXJpNv,53
plane,fly,2180.9,1,NR,4.416667,high_verbal,Qy5J1Mxs,1
plane,fly,2628,1,NR,2.58,low_verbal,rdIExOr9,26
plane,fly,1458.8,0,NR,4.166667,high_verbal,RHqN8QGm,9
plane,fly,1550.2,1,NR,4.67,high_verbal,RlmJUu78,43
plane,fly,1521.6,1,NR,4.25,high_verbal,sZLRQDIR,34
plane,fly,1556.4,1,NR,4.25,high_verbal,ts7nbQkN,5
plane,fly,1843.4,1,NR,4.583333333,high_verbal,U8Rxi9rz,47
plane,fly,1665.2,0,NR,1.67,low_verbal,UhCBWnbb,24
plane,fly,1308.2,1,NR,2.17,low_verbal,vhsbIoXa,38
plane,fly,1846,1,NR,2.83,low_verbal,VxHNyXXR,33
plane,fly,2024.7,1,NR,2.67,low_verbal,wDmKNbjb,50
plane,fly,2206.9,1,NR,4.666666667,high_verbal,WewWn58j,42
plane,fly,1832.4,1,NR,3,low_verbal,xa4C6HC1,52
plane,fly,1512.2,1,NR,1.75,low_verbal,Xa9ISMwC,33
plane,fly,1868.1,1,NR,2.58,low_verbal,xMXJBD7Y,31
plane,fly,3701,1,NR,4.833333333,high_verbal,xnNpmgQR,27
plane,fly,2182.599999,1,NR,4.75,high_verbal,XTcCmXvP,15
plane,fly,2434.4,1,NR,4.75,high_verbal,XWkUpOyp,37
plane,fly,2274.6,1,NR,4.83,high_verbal,XxuTNyUr,3
plane,fly,2551,1,NR,4.666666667,high_verbal,y1Ud0IvQ,49
plane,fly,1112.9,1,NR,4.583333333,high_verbal,ycrZF9Ui,20
plane,fly,1680.8,1,NR,4.833333333,high_verbal,yduNAfJN,12
plane,fly,1860.6,1,NR,4.92,high_verbal,yI870PhA,45
plane,fly,2827.2,1,NR,2.17,low_verbal,zzU1ectZ,32
ring,king,1176.8,1,ortho,2.25,low_verbal,05Wo9IGy,7
ring,egg,1667.4,1,NR,2.25,low_verbal,05Wo9IGy,32
ring,king,1607,1,ortho,1.75,low_verbal,0CxunTLR,28
ring,egg,2120.3,1,NR,1.75,low_verbal,0CxunTLR,44
ring,egg,3497.8,1,NR,2.42,low_verbal,0EwA9ugv,1
ring,king,837.6,1,ortho,2.42,low_verbal,0EwA9ugv,14
ring,egg,1273.8,1,NR,2.58,low_verbal,0X9nY8Ym,1
ring,king,1444.5,1,ortho,2.58,low_verbal,0X9nY8Ym,17
ring,egg,3685,1,NR,2.833333333,low_verbal,1hM1LUCj,25
ring,king,868,0,ortho,2.833333333,low_verbal,1hM1LUCj,48
ring,king,1122.7,1,ortho,4.166667,high_verbal,26Z3U4Qu,5
ring,egg,1590.3,1,NR,4.166667,high_verbal,26Z3U4Qu,29
ring,egg,1992.8,1,NR,3.083333333,low_verbal,2dXRa5Zq,30
ring,king,2989.3,0,ortho,3.083333333,low_verbal,2dXRa5Zq,52
ring,egg,2518.6,1,NR,4.67,high_verbal,2Ie4vXKm,9
ring,king,1314.8,1,ortho,4.67,high_verbal,2Ie4vXKm,36
ring,egg,2617.9,1,NR,1.83,low_verbal,3DHBLnqj,33
ring,king,1669.3,1,ortho,1.83,low_verbal,3DHBLnqj,52
ring,egg,1749.1,1,NR,4.92,high_verbal,3HwZ3aSO,26
ring,king,1447.4,1,ortho,4.92,high_verbal,3HwZ3aSO,44
ring,king,1682.1,1,ortho,4.83,high_verbal,4ELANfYv,17
ring,egg,2322.9,1,NR,4.83,high_verbal,4ELANfYv,53
ring,king,1471.5,1,ortho,4.833333333,high_verbal,4FubSY7J,37
ring,egg,1764,1,NR,4.833333333,high_verbal,4FubSY7J,39
ring,egg,1668.6,1,NR,3.083333333,low_verbal,4KFmznfv,15
ring,king,2415.9,1,ortho,3.083333333,low_verbal,4KFmznfv,25
ring,egg,1867.5,1,NR,1.33,low_verbal,5WF1GwNy,10
ring,king,2202.7,1,ortho,1.33,low_verbal,5WF1GwNy,19
ring,egg,1761.8,1,NR,4.5,high_verbal,79p4hVcb,36
ring,king,979,1,ortho,4.5,high_verbal,79p4hVcb,52
ring,king,1452,1,ortho,4.666666667,high_verbal,7eDZS0g9,16
ring,egg,1595.6,1,NR,4.666666667,high_verbal,7eDZS0g9,24
ring,king,1303.1,1,ortho,2.92,low_verbal,7rrmnKSW,1
ring,egg,1690.6,1,NR,2.92,low_verbal,7rrmnKSW,4
ring,egg,1360.7,1,NR,2.17,low_verbal,7rvMjiCW,36
ring,king,1754.1,1,ortho,2.17,low_verbal,7rvMjiCW,38
ring,egg,1889.6,1,NR,2.833333333,low_verbal,8Mnv01S8,11
ring,king,1055.3,1,ortho,2.833333333,low_verbal,8Mnv01S8,42
ring,egg,3591,0,NR,2.75,low_verbal,8yyEgSuX,6
ring,king,3611.2,1,ortho,2.75,low_verbal,8yyEgSuX,19
ring,egg,1665.6,1,NR,5,high_verbal,AvRdAeDp,20
ring,king,1253.1,1,ortho,5,high_verbal,AvRdAeDp,39
ring,egg,1124.9,1,NR,2.25,low_verbal,AZihdj82,23
ring,king,1419,1,ortho,2.25,low_verbal,AZihdj82,45
ring,king,1257.1,1,ortho,4.75,high_verbal,BfCux7Qy,7
ring,egg,2071.5,1,NR,4.75,high_verbal,BfCux7Qy,21
ring,egg,2145.7,1,NR,4.67,high_verbal,bj3SfFHq,15
ring,king,1850.4,1,ortho,4.67,high_verbal,bj3SfFHq,51
ring,egg,1774.3,1,NR,4.166667,high_verbal,c8Txd3Z5,13
ring,king,2206.5,0,ortho,4.166667,high_verbal,c8Txd3Z5,16
ring,egg,2486,1,NR,1,low_verbal,CPt18YMj,31
ring,king,1255,1,ortho,1,low_verbal,CPt18YMj,46
ring,king,1297.4,1,ortho,2.916666667,low_verbal,Ds5BnIYz,28
ring,egg,1221,1,NR,2.916666667,low_verbal,Ds5BnIYz,45
ring,egg,1713,1,NR,4.75,high_verbal,DuDDHkI9,2
ring,king,2184.9,1,ortho,4.75,high_verbal,DuDDHkI9,32
ring,egg,1773.6,1,NR,4.333333,high_verbal,duTSHxzu,34
ring,king,1050,1,ortho,4.333333,high_verbal,duTSHxzu,52
ring,egg,2034.4,1,NR,3.25,low_verbal,e3BB2RMg,13
ring,king,1635.9,1,ortho,3.25,low_verbal,e3BB2RMg,44
ring,king,1242,1,ortho,3.17,low_verbal,Ezm1v61p,20
ring,egg,1386,1,NR,3.17,low_verbal,Ezm1v61p,42
ring,king,2626,1,ortho,3,low_verbal,fbKqS6qy,16
ring,egg,1135,1,NR,3,low_verbal,fbKqS6qy,37
ring,egg,1828.2,1,NR,1.42,low_verbal,fX6rWWkd,44
ring,king,1273.8,1,ortho,1.42,low_verbal,fX6rWWkd,50
ring,egg,1607.5,1,NR,2.58,low_verbal,GJMX4RUC,1
ring,king,2784.4,0,ortho,2.58,low_verbal,GJMX4RUC,36
ring,king,1585,1,ortho,3,low_verbal,gmTxt8dp,32
ring,egg,1701,1,NR,3,low_verbal,gmTxt8dp,41
ring,egg,2839.4,1,NR,4.67,high_verbal,gY67hxD2,33
ring,king,1136,1,ortho,4.67,high_verbal,gY67hxD2,53
ring,king,2871.2,1,ortho,2.42,low_verbal,HPiIXyO1,49
ring,egg,2302.8,1,NR,2.42,low_verbal,HPiIXyO1,53
ring,egg,1827.9,1,NR,2.833333333,low_verbal,hRiDYGB2,33
ring,king,1334.8,1,ortho,2.833333333,low_verbal,hRiDYGB2,48
ring,king,1123.9,1,ortho,4.58,high_verbal,hsk1bUWA,30
ring,egg,1286.3,1,NR,4.58,high_verbal,hsk1bUWA,52
ring,egg,1949.1,1,NR,4.75,high_verbal,IbadRTNw,21
ring,king,4298.5,1,ortho,4.75,high_verbal,IbadRTNw,49
ring,king,1594,1,ortho,4.92,high_verbal,IGrNgFbi,1
ring,egg,1260.5,1,NR,4.92,high_verbal,IGrNgFbi,21
ring,egg,1881.2,1,NR,4.583333333,high_verbal,IMlP20yi,21
ring,king,1139.8,1,ortho,4.583333333,high_verbal,IMlP20yi,43
ring,king,914.5,1,ortho,1.92,low_verbal,JeMnPabT,24
ring,egg,1100.7,1,NR,1.92,low_verbal,JeMnPabT,49
ring,king,3386,1,ortho,5,high_verbal,Ki4GHif7,38
ring,egg,2185,1,NR,5,high_verbal,Ki4GHif7,46
ring,egg,2897.6,1,NR,4.5,high_verbal,KPfJRNRo,8
ring,king,1255.4,1,ortho,4.5,high_verbal,KPfJRNRo,22
ring,king,1648.6,1,ortho,2.58,low_verbal,lAeE5wTL,25
ring,egg,1519.3,1,NR,2.58,low_verbal,lAeE5wTL,34
ring,egg,2730.9,1,NR,4.67,high_verbal,lcQfoynH,25
ring,king,2983.7,1,ortho,4.67,high_verbal,lcQfoynH,38
ring,king,1339.6,1,ortho,4.666667,high_verbal,LpHjkqKd,35
ring,egg,1431,1,NR,4.666667,high_verbal,LpHjkqKd,45
ring,king,2681.2,1,ortho,1.08,low_verbal,LyXqRZhM,4
ring,egg,1679,1,NR,1.08,low_verbal,LyXqRZhM,21
ring,king,1896,1,ortho,5,high_verbal,m6nAacjH,26
ring,egg,1302,1,NR,5,high_verbal,m6nAacjH,44
ring,king,1587.5,1,ortho,4.75,high_verbal,mHkNNA58,33
ring,egg,2154.6,1,NR,4.75,high_verbal,mHkNNA58,40
ring,egg,3653,1,NR,2.666666667,low_verbal,mqvAJ91n,1
ring,king,2053,1,ortho,2.666666667,low_verbal,mqvAJ91n,49
ring,egg,1832.8,1,NR,1.75,low_verbal,mZqk099M,31
ring,king,1337.5,1,ortho,1.75,low_verbal,mZqk099M,51
ring,egg,2496,1,NR,4.666667,high_verbal,NCar5SZo,20
ring,king,1927,1,ortho,4.666667,high_verbal,NCar5SZo,40
ring,king,1552.7,1,ortho,4.75,high_verbal,NRFUWLZO,17
ring,egg,1584.3,1,NR,4.75,high_verbal,NRFUWLZO,45
ring,king,2696.8,1,ortho,3.083333333,low_verbal,NS1YHcvi,20
ring,egg,1601.8,1,NR,3.083333333,low_verbal,NS1YHcvi,46
ring,king,1296,1,ortho,1.92,low_verbal,Ny0Ml3uz,29
ring,egg,1596.5,1,NR,1.92,low_verbal,Ny0Ml3uz,37
ring,king,1722,1,ortho,2.5,low_verbal,OE580Gi8,47
ring,egg,1335.9,1,NR,2.5,low_verbal,OE580Gi8,53
ring,egg,1364.4,1,NR,4.67,high_verbal,OHHIBcMJ,49
ring,king,1988,1,ortho,4.67,high_verbal,OHHIBcMJ,50
ring,egg,1506,1,NR,2.916666667,low_verbal,OwZfp5qv,7
ring,king,1700,1,ortho,2.916666667,low_verbal,OwZfp5qv,49
ring,egg,2149,1,NR,2.916666667,low_verbal,ozMU0TCL,45
ring,king,1649,1,ortho,2.916666667,low_verbal,ozMU0TCL,51
ring,egg,2077.7,1,NR,4.916666667,high_verbal,Po8DLpvd,4
ring,king,1681.7,1,ortho,4.916666667,high_verbal,Po8DLpvd,22
ring,egg,2081.8,1,NR,4.333333,high_verbal,Ps3HVmAH,8
ring,king,2144.3,1,ortho,4.333333,high_verbal,Ps3HVmAH,42
ring,egg,1780.3,0,NR,1.5,low_verbal,pylKRwzb,4
ring,king,1529,1,ortho,1.5,low_verbal,pylKRwzb,7
ring,egg,1612.6,1,NR,5,high_verbal,qFEgGDhX,13
ring,king,1691.4,1,ortho,5,high_verbal,qFEgGDhX,22
ring,king,2125.1,1,ortho,3,low_verbal,qkCSFiGm,6
ring,egg,1374.3,1,NR,3,low_verbal,qkCSFiGm,53
ring,king,1496.5,1,ortho,4.166667,high_verbal,qPOXJpNv,18
ring,egg,1401.8,1,NR,4.166667,high_verbal,qPOXJpNv,51
ring,egg,1742.5,1,NR,4.416667,high_verbal,Qy5J1Mxs,25
ring,king,1167.1,1,ortho,4.416667,high_verbal,Qy5J1Mxs,45
ring,egg,1499,1,NR,2.58,low_verbal,rdIExOr9,10
ring,king,2047,1,ortho,2.58,low_verbal,rdIExOr9,44
ring,egg,1604.4,1,NR,4.166667,high_verbal,RHqN8QGm,40
ring,king,1157.7,0,ortho,4.166667,high_verbal,RHqN8QGm,53
ring,king,1371,1,ortho,4.67,high_verbal,RlmJUu78,15
ring,egg,1697.3,1,NR,4.67,high_verbal,RlmJUu78,38
ring,egg,1574.3,1,NR,4.25,high_verbal,sZLRQDIR,16
ring,king,1327.8,1,ortho,4.25,high_verbal,sZLRQDIR,33
ring,king,3339.6,1,ortho,2.33,low_verbal,TFWelN7f,27
ring,egg,1769.6,1,NR,4.25,high_verbal,ts7nbQkN,25
ring,king,1700.9,1,ortho,4.25,high_verbal,ts7nbQkN,33
ring,egg,1723.3,1,NR,4.583333333,high_verbal,U8Rxi9rz,2
ring,king,1039.8,1,ortho,4.583333333,high_verbal,U8Rxi9rz,17
ring,king,1166.9,1,ortho,1.67,low_verbal,UhCBWnbb,10
ring,egg,1424.5,1,NR,1.67,low_verbal,UhCBWnbb,23
ring,king,1264.2,1,ortho,2.17,low_verbal,vhsbIoXa,6
ring,egg,1303.9,1,NR,2.17,low_verbal,vhsbIoXa,42
ring,egg,2892,1,NR,2.83,low_verbal,VxHNyXXR,18
ring,king,2113,1,ortho,2.83,low_verbal,VxHNyXXR,52
ring,king,2323.7,1,ortho,2.67,low_verbal,wDmKNbjb,1
ring,egg,861.9000001,0,NR,2.67,low_verbal,wDmKNbjb,29
ring,egg,1535.3,1,NR,4.666666667,high_verbal,WewWn58j,2
ring,king,864.7,1,ortho,4.666666667,high_verbal,WewWn58j,36
ring,king,2116,1,ortho,3,low_verbal,xa4C6HC1,34
ring,egg,1685.8,1,NR,3,low_verbal,xa4C6HC1,44
ring,egg,1842,1,NR,1.75,low_verbal,Xa9ISMwC,29
ring,king,1666.9,1,ortho,1.75,low_verbal,Xa9ISMwC,40
ring,king,1672.4,1,ortho,2.58,low_verbal,xMXJBD7Y,14
ring,egg,1845.4,1,NR,2.58,low_verbal,xMXJBD7Y,53
ring,king,1160,1,ortho,4.833333333,high_verbal,xnNpmgQR,3
ring,egg,2047,1,NR,4.833333333,high_verbal,xnNpmgQR,43
ring,king,1497.9,1,ortho,4.75,high_verbal,XTcCmXvP,5
ring,egg,1143.5,1,NR,4.75,high_verbal,XTcCmXvP,36
ring,king,1301,1,ortho,4.75,high_verbal,XWkUpOyp,39
ring,egg,1551.5,1,NR,4.75,high_verbal,XWkUpOyp,41
ring,egg,1855.8,1,NR,4.83,high_verbal,XxuTNyUr,10
ring,king,1677.5,1,ortho,4.83,high_verbal,XxuTNyUr,47
ring,egg,2397,1,NR,4.666666667,high_verbal,y1Ud0IvQ,8
ring,king,1073,1,ortho,4.666666667,high_verbal,y1Ud0IvQ,46
ring,egg,1282.5,1,NR,4.583333333,high_verbal,ycrZF9Ui,21
ring,king,1080,1,ortho,4.583333333,high_verbal,ycrZF9Ui,50
ring,king,1231.1,1,ortho,4.833333333,high_verbal,yduNAfJN,5
ring,egg,2004.2,1,NR,4.833333333,high_verbal,yduNAfJN,14
ring,king,1464.7,1,ortho,4.92,high_verbal,yI870PhA,2
ring,egg,1406.3,1,NR,4.92,high_verbal,yI870PhA,23
ring,egg,2368.3,1,NR,4.92,high_verbal,zfMwhrdi,23
ring,king,2428.5,1,ortho,4.92,high_verbal,zfMwhrdi,40
ring,egg,1576.9,1,NR,2.17,low_verbal,zzU1ectZ,7
ring,king,1676.7,1,ortho,2.17,low_verbal,zzU1ectZ,10
rope,pear,1574.1,1,NR,2.25,low_verbal,05Wo9IGy,1
rope,soap,2208.4,1,non-ortho,2.25,low_verbal,05Wo9IGy,48
rope,pear,2076.7,1,NR,1.75,low_verbal,0CxunTLR,32
rope,soap,2367.3,0,non-ortho,1.75,low_verbal,0CxunTLR,37
rope,soap,1301.7,1,non-ortho,2.42,low_verbal,0EwA9ugv,22
rope,pear,974.9,1,NR,2.42,low_verbal,0EwA9ugv,47
rope,soap,1981.2,1,non-ortho,2.58,low_verbal,0X9nY8Ym,27
rope,pear,1246.8,1,NR,2.58,low_verbal,0X9nY8Ym,47
rope,pear,3262,1,NR,2.833333333,low_verbal,1hM1LUCj,2
rope,soap,1295,0,non-ortho,2.833333333,low_verbal,1hM1LUCj,38
rope,pear,1638.3,0,NR,4.166667,high_verbal,26Z3U4Qu,1
rope,soap,1059,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,44
rope,soap,1799.8,0,non-ortho,3.083333333,low_verbal,2dXRa5Zq,9
rope,pear,3642.7,1,NR,3.083333333,low_verbal,2dXRa5Zq,25
rope,pear,1648.3,1,NR,4.67,high_verbal,2Ie4vXKm,4
rope,soap,1348,1,non-ortho,4.67,high_verbal,2Ie4vXKm,22
rope,pear,1697.7,0,NR,1.83,low_verbal,3DHBLnqj,26
rope,soap,1884,0,non-ortho,1.83,low_verbal,3DHBLnqj,28
rope,soap,1708.9,1,non-ortho,4.92,high_verbal,3HwZ3aSO,18
rope,pear,1594.1,1,NR,4.92,high_verbal,3HwZ3aSO,28
rope,pear,1781.6,1,NR,4.83,high_verbal,4ELANfYv,5
rope,soap,1815.9,1,non-ortho,4.83,high_verbal,4ELANfYv,13
rope,soap,1480.5,1,non-ortho,4.833333333,high_verbal,4FubSY7J,35
rope,pear,3437.2,1,NR,4.833333333,high_verbal,4FubSY7J,48
rope,pear,2353.7,1,NR,3.083333333,low_verbal,4KFmznfv,17
rope,soap,3132.2,1,non-ortho,3.083333333,low_verbal,4KFmznfv,27
rope,pear,1876.8,1,NR,1.33,low_verbal,5WF1GwNy,39
rope,soap,1934.4,1,non-ortho,1.33,low_verbal,5WF1GwNy,43
rope,soap,2675.9,1,non-ortho,4.5,high_verbal,79p4hVcb,3
rope,pear,1209.8,1,NR,4.5,high_verbal,79p4hVcb,33
rope,pear,1841.7,1,NR,4.666666667,high_verbal,7eDZS0g9,1
rope,soap,1206,1,non-ortho,4.666666667,high_verbal,7eDZS0g9,46
rope,soap,1302.5,1,non-ortho,2.92,low_verbal,7rrmnKSW,2
rope,pear,1026.9,1,NR,2.92,low_verbal,7rrmnKSW,9
rope,soap,2431.7,0,non-ortho,2.17,low_verbal,7rvMjiCW,8
rope,pear,1206.7,1,NR,2.17,low_verbal,7rvMjiCW,27
rope,pear,2008.5,1,NR,2.833333333,low_verbal,8Mnv01S8,2
rope,soap,3112.3,0,non-ortho,2.833333333,low_verbal,8Mnv01S8,25
rope,pear,2291.6,1,NR,2.75,low_verbal,8yyEgSuX,25
rope,soap,2377.6,0,non-ortho,2.75,low_verbal,8yyEgSuX,38
rope,soap,1150.6,1,non-ortho,5,high_verbal,AvRdAeDp,29
rope,pear,2790.5,1,NR,5,high_verbal,AvRdAeDp,33
rope,soap,1253.6,1,non-ortho,2.25,low_verbal,AZihdj82,1
rope,pear,900.5,1,NR,2.25,low_verbal,AZihdj82,48
rope,pear,3335.800001,1,NR,4.75,high_verbal,BfCux7Qy,6
rope,soap,2162.9,0,non-ortho,4.67,high_verbal,bj3SfFHq,12
rope,pear,2070.2,1,NR,4.67,high_verbal,bj3SfFHq,19
rope,soap,1341.1,1,non-ortho,4.166667,high_verbal,c8Txd3Z5,43
rope,pear,1581.7,1,NR,4.166667,high_verbal,c8Txd3Z5,52
rope,soap,1980,0,non-ortho,1,low_verbal,CPt18YMj,24
rope,pear,1467,1,NR,1,low_verbal,CPt18YMj,53
rope,soap,1604.7,0,non-ortho,2.916666667,low_verbal,Ds5BnIYz,1
rope,pear,940.3,1,NR,2.916666667,low_verbal,Ds5BnIYz,16
rope,soap,1503.6,1,non-ortho,4.75,high_verbal,DuDDHkI9,19
rope,pear,1502.1,1,NR,4.75,high_verbal,DuDDHkI9,53
rope,pear,2368.7,1,NR,4.333333,high_verbal,duTSHxzu,39
rope,soap,1418.1,1,non-ortho,4.333333,high_verbal,duTSHxzu,50
rope,pear,2097.1,1,NR,3.25,low_verbal,e3BB2RMg,28
rope,soap,3635.5,1,non-ortho,3.25,low_verbal,e3BB2RMg,32
rope,soap,1396,1,non-ortho,3.17,low_verbal,Ezm1v61p,27
rope,pear,1200,1,NR,3.17,low_verbal,Ezm1v61p,46
rope,soap,1348,1,non-ortho,3,low_verbal,fbKqS6qy,23
rope,pear,1402,1,NR,3,low_verbal,fbKqS6qy,45
rope,pear,2289.5,1,NR,1.42,low_verbal,fX6rWWkd,4
rope,soap,2807.5,1,non-ortho,1.42,low_verbal,fX6rWWkd,16
rope,pear,1855.9,1,NR,2.58,low_verbal,GJMX4RUC,26
rope,soap,1081.1,1,non-ortho,2.58,low_verbal,GJMX4RUC,45
rope,soap,1382,1,non-ortho,3,low_verbal,gmTxt8dp,17
rope,pear,1735,1,NR,3,low_verbal,gmTxt8dp,44
rope,pear,3068.6,1,NR,4.67,high_verbal,gY67hxD2,13
rope,soap,1217.3,1,non-ortho,4.67,high_verbal,gY67hxD2,49
rope,pear,1844.2,1,NR,2.42,low_verbal,HPiIXyO1,5
rope,soap,2578.1,1,non-ortho,2.42,low_verbal,HPiIXyO1,14
rope,soap,2337.1,0,non-ortho,2.833333333,low_verbal,hRiDYGB2,38
rope,pear,2995.9,1,NR,2.833333333,low_verbal,hRiDYGB2,42
rope,soap,1816.7,1,non-ortho,4.58,high_verbal,hsk1bUWA,11
rope,pear,1386.6,1,NR,4.58,high_verbal,hsk1bUWA,53
rope,soap,2402.6,1,non-ortho,4.75,high_verbal,IbadRTNw,23
rope,pear,2197.4,1,NR,4.75,high_verbal,IbadRTNw,25
rope,soap,1468.4,1,non-ortho,4.92,high_verbal,IGrNgFbi,22
rope,pear,1326.3,1,NR,4.92,high_verbal,IGrNgFbi,50
rope,pear,3631.8,1,NR,4.583333333,high_verbal,IMlP20yi,31
rope,soap,2669.1,1,non-ortho,4.583333333,high_verbal,IMlP20yi,52
